text,date,No_of_likes,No_of_tweets
Kuna base flani mi huenda hapo nje ya gate at half time nikiendea beer zangu🤣,2023-05-08 12:16:00+00:00,0,1
nyinyi hata mkono choo kweli,2023-05-08 12:15:00+00:00,0,1
Haikua ikue personal🤣🤣 But @tusker_fc @EABL_PLC @TuskerLager need to do something about this pitch...,2023-05-08 12:11:00+00:00,0,1
"Ruaraka stadium will host two matches today, please EABL turn thing to a godown it's suffering from football more than it can suffer from holding @tusker_fc  fc crates. Meanwhile we should meet @UlinziStarsFC  sports complex.",2023-05-07 10:03:00+00:00,3,1
"Problem with u is you're fighting even legit eabl beers like ..tusker, pilsner,etc.",2023-05-04 19:17:00+00:00,0,0
This Wednesday @nzoiasugarfc2 will climb to position 2. We are sending the poster man to deliver sugar to EABL where @tusker_fc will be waiting. We can't travel for 8 hours and lose a game. #Khupakhuche,2023-04-25 05:58:00+00:00,0,1
We know how Tusker FC operates. That money will neber be claimed by EABL who sponsors the team that's why they share it. This is not Kakamega Homeboyz. Tuwache PR mingi na jasho ya wachezaji,2023-04-20 11:25:00+00:00,0,0
"Hello. You can visit our office in Ruaraka, EABL behind Garden city mall or if in town visit Urban apparels shop besides Nairobi Sports house. Contact Charles (Ruaraka)  on 0720245551 and Haron(Nairobi cbd) 0721419099. Costs 1500",2023-04-20 09:19:00+00:00,5,0
Somebody get Diageo on the phone! We need to talk. This year we won't let your eabl guys do Oktobafest in peace... our plan was to have ALL BEERS not just TUSKER. @osoroKE @AllanNyash @NonieMG @Honeyfarsafi @WaruiJohn2 @Kimuzi_,2023-04-19 00:34:00+00:00,1,3
The brand needs to wake up,2023-04-18 19:58:00+00:00,0,0
such a shame for a brand of this magnitude,2023-04-18 19:21:00+00:00,1,1
Korekt.  But it's better to have 18 quality rented than 2 overused stadiums,2023-04-18 12:11:00+00:00,0,0
Meaning i literal sense... only Tusker has a ground of their own🤣🤣 hao wengine ni renting tu,2023-04-18 12:06:00+00:00,0,1
Now they do know that @tusker_fc exists.  We have tweeted for Public information,2023-04-18 12:05:00+00:00,0,0
"Yes,  I agree.  But we have to appreciate the leadership for putting sports first.  Nyayo and Kasarani too belong to the Government",2023-04-18 12:04:00+00:00,1,0
"It's theirs. Ask me how  1. For several years we haven't seen such initiatives.  KRA had a team, did nothing So when their leaders make sports a priority we need to give it to them",2023-04-18 12:03:00+00:00,0,0
Those ulinzi and police grounds are government facilities. For your information!,2023-04-18 12:00:00+00:00,0,2
"They won't, hawa ni subordinate staff,they probably don't even know they exist",2023-04-18 11:55:00+00:00,1,1
"Thats why @Mr90Plus pale #The90PlusShow #Strictly254  insisted on club licensing... which include stadia, training grounds, academies & blah blah blah... kama hauna ground yenyu, usikam EPL (quality grounds)... kaa huko NSL ama DIV 1 or 2",2023-04-18 11:46:00+00:00,0,0
🤣🤣 fair enough...but pia kumbuka this guys are actually using taxpayers money... it's shouldnt really be their stadium,2023-04-18 11:42:00+00:00,0,1
"It has an effect,  1. It has reduced congestion and overuse of Nyayo and Kasarani  2. Police and Ulinzi are steadily growing their fanbase  3. More stadium will eradicate this double headers that start at 1pm",2023-04-18 11:42:00+00:00,1,1
"Ulinzi and Police have done it. That means we don't need the ""2 Big teams"" to do it.  Tusker already have a ground. What they need is an upgrade.  Gor and AFC bado wanapenda siasa.  Leave them!",2023-04-18 11:40:00+00:00,0,1
"I think you should start with the two ""biggest clubs"" in kenya... if Gor & AFC decided to build one for each, then that would push the other teams or FKF.  Ulinzi & Police have done it... has it had any effect? None!",2023-04-18 11:36:00+00:00,0,3
I am advocating for proper playing surfaces across the country.  Tusker under @EABL_PLC should lead the way.  It's more than which club I support  #FootballKE,2023-04-18 11:32:00+00:00,4,1
It's bad very bad.  It's upto @EABL_PLC to change things #FootballKE,2023-04-18 11:31:00+00:00,0,1
"Bruh, you support Gor that doesnt even have its own training ground 🤣🤣",2023-04-18 11:01:00+00:00,2,1
👏👏👏👏,2023-04-18 10:33:00+00:00,1,0
"It actually looks better than it was,kama bado haijafika ile level ya thika stadium,sioni waki fanya anything.",2023-04-18 10:16:00+00:00,1,1
"achana ata na VIP stand kwanza, Surface Muhimu #FootballKe",2023-04-18 10:05:00+00:00,0,0
heheeee,2023-04-18 09:26:00+00:00,1,0
"I eat, sleep, drink local football  Always follow #FootballKE  That's our #tag for local soccer ⚽",2023-04-18 07:51:00+00:00,3,0
You're very passionate about football (local) and I really admire that. Not a Journalist but I always rely on you for local football insights.,2023-04-18 07:46:00+00:00,4,1
Extremely MEAN yet they make Billions in profits,2023-04-18 07:41:00+00:00,3,0
Iwacho ni potential league winners are so mean😂,2023-04-18 07:37:00+00:00,4,1
"Good morning @tuskerlite @TuskerMaltLager @TuskerCider @TuskerLager @tuskerlite256  This is the homeground of @tusker_fc a club that has brought you so much publicity. sinking 100M into playing surface, changing rooms and a couple of stands won't hurt. Cc: @EABL_PLC #FootballKE",2023-04-18 07:30:00+00:00,24,9
Then you were blinded ingia kariobagi upatane na tusker and all EAbl brands you can’t tell the difference,2023-04-17 08:55:00+00:00,3,1
Tusker busia uganda ni 100 na kenya side ni 250 (both from EABL),2023-04-13 16:14:00+00:00,1,0
"Good afternoon @TuskerLager @TuskerMaltLager @TuskerCider @tuskerlite am sure 50M - 100M would drastically change the face of Ruaraka ""stadium"" 1. VIP area 2. Changing rooms 3.washrooms 4. Solar floodlights 5. Additional stands And @tusker_fc Will be happy  Cc: @EABL_PLC",2023-04-12 10:40:00+00:00,3,0
Mboka ni mboka @kefwaofficial @EABL_PLC @tusker_fc your legend,2023-04-11 08:47:00+00:00,0,0
"sio citizen, ni sponsors tuulizeni EABL iyo swali ......Tusker project fame....sio citizen project fame said with love 😂🙏",2023-04-07 20:53:00+00:00,0,0
Na mwache kusifu Balozi sana. We all know what EABL does to beers that almost try to cannibalize Tusker.,2023-04-03 07:25:00+00:00,0,2
Ooh @tusker_fest kisumu oohh @Pilsnerlager ke wako na fest  naks na sisi watu wa @WhiteCapLager na Balozi @EABL_PLC  mmeamua tuwachewe mjini ...ainashida soon wa babaz wa whitecap tutapatana bypass tukule ka nyama we discuss way forward,2023-03-29 16:21:00+00:00,1,0
"Tusker is no longer a local beer.   ""Following the completion of the EABL Tender Offer, Diageo now holds the largest stake in EABL at 65.0%"". #CytonnReport.   EABL now foreign owned, has to repatriate juicy dividends, further depreciating already struggling kes.",2023-03-25 20:18:00+00:00,107,8
Why are there FFP rules? Mathare United will  never economically  compete with Tusker FC(EABL).,2023-03-18 18:51:00+00:00,0,0
"Tusker EABL is not the owner of that team, i think they adopted it and named it tusker, they have brought it up and the kid seems not mature enough to take of itself so wacha ateseke hapo but atakula na alale.",2023-03-14 15:28:00+00:00,0,1
Taxes my friend Taxes. And with Zakayo increasing any loophole he sees where he can get money from i doubt any factories are going be set in Kenya any time soon. For example EABL gets only Ksh 32 from a bottle of tusker they sell @ 130bob. Same applies to other factories as well.,2023-03-03 06:31:00+00:00,0,0
It should be named after a Gin  GILBEYS. Then fine Gin was at its peak season during Corona pandemic when the famous elephant named TUSKER DIED. @EABL_PLC .,2023-03-03 06:21:00+00:00,1,0
hata tusker ya eabl Uganda iko cheaper than ruaraka where it is produced,2023-03-03 05:24:00+00:00,0,0
"This is wrong.  This is Un - African.  The company shud not promote perversion.  Return to the old Ads like,""Baada ya Kazi,kunywa Tusker.""",2023-03-02 10:53:00+00:00,0,0
Is @EABL_PLC using gay men to advertise tusker cider? What is the agenda ? Because it will be the end of me drinking anything from them #SayNoToLGBTQinKENYA,2023-02-27 19:58:00+00:00,0,0
"Who else has noticed the change in taste in White Cap, Tusker and Balozi ? Does the grain shortage have anything to do with this ? @EABL_PLC #beer #tusker #whitecap",2023-02-19 14:19:00+00:00,0,0
"The rest can work with mainstream artistes, like Khaligraph Jones, Sauti Sol. Tusker just needs to fund out how their parent company EABL does their events, kama Oktoberfest",2023-02-19 09:04:00+00:00,1,1
Can I get internship in the company. I'm a graduate in diploma in Chemical engineering,2023-02-18 13:12:00+00:00,0,0
"Hello. You can visit our office in Ruaraka, EABL behind Garden city mall or if in town visit Urban apparels shop besides Nairobi Sports house. Contact Charles (Ruaraka)  on 0720245551 and Haron(Nairobi cbd) 0721419099. Costs 1500",2023-02-17 11:25:00+00:00,38,5
"Hello. You can visit our office in Ruaraka, EABL behind Garden city mall or if in town visit Urban apparels shop besides Nairobi Sports house. Contact Charles (Ruaraka)  on 0720245551 and Haron(Nairobi cbd) 0721419099. Costs 1500",2023-02-17 11:25:00+00:00,7,0
"I don’t say it’s not right but people tend to forget the equipment set up costing billions is usually exempted of tax, EABL sells a diverse arrangement of goods not only Tusker, As much as the example of tax appears not to favor them then why are they still in the market?",2023-02-17 10:37:00+00:00,0,1
"According to the EABL Corporate Relations Director Eric Kiniti, EABL sells a bottle of Tusker beer at 190 shillings, out of which the Kenya Revenue Authority takes 107 shillings as taxes, leaving the brewer with 83 shillings. ~Soko Directory https://bit.ly/3xy2Ouh",2023-02-16 11:24:00+00:00,2,0
"According to the East African Breweries Limited Corporate Relations Director Eric Kiniti, EABL sells a bottle of Tusker beer at 190 shillings, out of which the Kenya Revenue Authority takes 107 shillings as taxes, leaving the brewer with 83 shillings ~Soko Directory",2023-02-15 11:50:00+00:00,0,1
"According to the East African Breweries Limited Corporate Relations Director Eric Kiniti, EABL sells a bottle of Tusker beer at 190 shillings, out of which the Kenya Revenue Authority takes 107 shillings as taxes, leaving the brewer with 83 shillings ~Soko Directory",2023-02-15 09:38:00+00:00,0,1
"According to the @EABL_PLC Corporate Relations Director Eric Kiniti, EABL sells a bottle of Tusker beer at 190 shillings, out of which the Kenya Revenue Authority takes 107 shillings as taxes, leaving the brewer with 83 shillings ~ Soko Directory https://sokodirectory.com/2023/02/for-every-bottle-of-tusker-kra-takes-ksh-107-as-taxes/",2023-02-15 09:02:00+00:00,1,0
"According to EABL Corporate Relations Director Eric Kiniti, EABL sells a bottle of Tusker beer at 190 shillings, out of which the Kenya Revenue Authority takes 107 shillings as taxes, leaving the brewer with 83 shillings.  ~Soko Directory https://sokodirectory.com/2023/02/for-every-bottle-of-tusker-kra-takes-ksh-107-as-taxes/",2023-02-15 08:54:00+00:00,0,1
"According to the East African Breweries Limited Corporate Relations Director Eric Kiniti, EABL sells a bottle of Tusker beer at 190 shillings, out of which the Kenya Revenue Authority takes 107 shillings as taxes,  https://sokodirectory.com/2023/02/for-every-bottle-of-tusker-kra-takes-ksh-107-as-taxes/  Soko-directory",2023-02-15 08:22:00+00:00,0,0
"A PR guy for EABL was at spicefm. And when he said KRA is a bigger shareholder in it, i felt it. Ruto gets 107/- per tusker sold in KE Vs EABL that earns 57/- b4 paying farmers and employees. So yes four times is close.",2023-02-13 15:16:00+00:00,0,0
"Recommended Retail Price for Tusker is Ksh 190. Out of that, Ksh 107 is taxes.  @EABL_PLC",2023-02-11 06:39:00+00:00,0,0
Rubbish  EABL still makes 100%+ margin on a bottle of Tusker!,2023-02-10 06:02:00+00:00,0,0
"Imagine this: EABL sells a bottle of Tusker at Ksh 190. Then KRA takes Ksh 107 as taxes, leaving them with Ksh 83. Then they give a Ksh 25 margin to distributors, they remain with Ksh 58. This country is UNFRIENDLY to any investor, small or big!",2023-02-09 18:24:00+00:00,0,0
"There are businesses that hurt but not EABL, which also employs monopolistic strategies on the business. Even good Muratina is hard to find because of GOK Pro promoting eabl rules forcing us to take tusker",2023-02-09 17:24:00+00:00,0,0
Why beer is cheaper across the border:  RRP for #Tusker beer = KES. 190/-  Taxes = KES. 107/-  Distributors/retailers = KES. 25/- EABL(farmers+ads+costs+dividends etc)= KES. 57/-,2023-02-09 16:36:00+00:00,18,0
"Imagine this: EABL sells a bottle of Tusker at Ksh 190. Then KRA takes Ksh 107 as taxes, leaving them with Ksh 83. Then they give a Ksh 25 margin to distributors, they remain with Ksh 58. This country is UNFRIENDLY to any investor, small or big!",2023-02-09 14:51:00+00:00,3402,228
"Kenyan Taxation is Wild Man😭😭 Was listening to that Breakdown ya EABL on Say Tusker Beer Recommended retail price :190Ksh Excise Duty,VAT, Corporation (Tax):107ksh🤯 Trade Margins:25kshs EABL take home:57kshs(salaries, farmers,materials like labels, bottles😭😭",2023-02-09 12:03:00+00:00,3,2
"The retail price of a tusker is 190 ish ,107ksh of this amount is taxes who bewitched 254 @EABL_PLC",2023-02-09 11:01:00+00:00,0,0
"The RRP for a beer like Tusker in Kenya is Ksh 190, out of this KRA takes Ksh 107, Distributors are given a Ksh 25 margin then EABL remains with Ksh 57 from which they need to pay barley and sorghum farmers, pay employees and budget for marketing.  Shit is hittin then fan.",2023-02-09 09:18:00+00:00,0,0
"The RRP for a beer like Tusker in Kenya is Ksh 190, out of this KRA takes Ksh 107, Distributors are given a Ksh 25 margin then EABL remains with Ksh 57 from which they need to pay barley and sorghum farmers, pay employees and budget for marketing.",2023-02-09 05:31:00+00:00,225,22
"@EABL_PLC  why do you give a women platform to  advertise for us alcohol,the person twiting this assume this is your mum in a tusker t-shirt talking about baada ya kazi burudika👎",2023-02-08 09:14:00+00:00,0,0
Tusker lager served cold from @EABL_PLC .what's up?,2023-02-03 17:41:00+00:00,0,0
Tusker? Maybe the beer. The beer should rightly be the best in Kenya. Not the team. I don't take them serious coz they can be dissolved by an AOB item during an EABL cost-cutting meeting.,2023-02-03 10:40:00+00:00,15,5
Tusker / EABL will never fall man 😂😂,2023-02-02 20:43:00+00:00,0,0
"Wewe unakunywa pombe za EABL ama keroche's? Your big-spending friends hutumia nini? EABL has a legacy as a corporate brand with household beer brands. Tusker, Guinness,White Cap are just unbeatable. Najua Guinness is produced under licence before uropokwe tena.",2023-01-31 23:27:00+00:00,1,0
"Tusker FC Bank rolled: East African Breweries(EABL) Home Ground: Ruaraka Grounds.  KCB FC Bank rolled: Kenya Commercial Bank(KCB) Home ground(s): Kasarani,Nyayo Stadiums.  Kakamega Homeboyz FC Bank rolled: business man, Clement Shimanyula  Home Ground: Bukhungu Stadium",2023-01-31 13:52:00+00:00,0,1
"Raila Odinga advised Kenyans not to drink too much alcohol but has reminded President William Ruto that ""baadi ya kazi mpaka watu waburudike na Tusker."" We expect EABL to produce a billboard with that free endorsement shortly.",2023-01-29 13:00:00+00:00,483,5
